OBJECTID,ZIPCODE,COLLECTION_WEEK_BEGINNING,census_2019_population,CONFIRMED_PER_WEEK_BEGINNING,ratePer100K,aveDaily_RatePer100K,Gating_criterion,total_CONFIRMED_PER_WEEK_BEGINN,total_ratePer100K,LOADED,SHAPE_Length,SHAPE_Area
98568,40220,2020/12/13 12:00:00+00,34025,109,320.35,45.76,4,1975,5804.56,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98569,40220,2020/12/20 12:00:00+00,34025,94,276.27,39.47,4,2069,6080.82,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98570,40220,2020/12/27 12:00:00+00,34025,95,279.21,39.89,4,2164,6360.03,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98571,40220,2021/01/03 12:00:00+00,34025,147,432.04,61.72,4,2311,6792.06,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98572,40220,2021/01/10 12:00:00+00,34025,148,434.97,62.14,4,2459,7227.04,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98573,40220,2021/01/17 12:00:00+00,34025,106,311.54,44.51,4,2565,7538.57,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98574,40220,2021/01/24 12:00:00+00,34025,116,340.93,48.7,4,2681,7879.5,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98575,40220,2021/01/31 12:00:00+00,34025,90,264.51,37.79,4,2771,8144.01,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98576,40220,2021/02/07 12:00:00+00,34025,84,246.88,35.27,4,2855,8390.89,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98577,40220,2021/02/14 12:00:00+00,34025,86,252.76,36.11,4,2941,8643.64,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98578,40220,2021/02/21 12:00:00+00,34025,47,138.13,19.73,3,2988,8781.78,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98579,40220,2021/02/28 12:00:00+00,34025,43,126.38,18.05,3,3031,8908.16,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98580,40220,2021/03/07 12:00:00+00,34025,32,94.05,13.44,3,3063,9002.2,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98581,40220,2021/03/14 12:00:00+00,34025,25,73.48,10.5,3,3088,9075.68,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98582,40220,2021/03/21 12:00:00+00,34025,29,85.23,12.18,3,3117,9160.91,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98583,40220,2021/03/28 12:00:00+00,34025,20,58.78,8.4,2,3137,9219.69,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98584,40220,2021/04/04 12:00:00+00,34025,22,64.66,9.24,2,3159,9284.35,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98585,40220,2021/04/11 12:00:00+00,34025,37,108.74,15.53,3,3196,9393.09,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98586,40220,2021/04/18 12:00:00+00,34025,16,47.02,6.72,2,3212,9440.12,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98587,40220,2021/04/25 12:00:00+00,34025,36,105.8,15.11,3,3248,9545.92,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98588,40220,2021/05/02 12:00:00+00,34025,16,47.02,6.72,2,3264,9592.95,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98589,40220,2021/05/09 12:00:00+00,34025,13,38.21,5.46,2,3277,9631.15,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98590,40220,2021/05/16 12:00:00+00,34025,19,55.84,7.98,2,3296,9686.99,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98591,40220,2021/05/23 12:00:00+00,34025,9,26.45,3.78,2,3305,9713.45,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98592,40220,2021/05/30 12:00:00+00,34025,9,26.45,3.78,2,3314,9739.9,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98593,40220,2021/06/06 12:00:00+00,34025,9,26.45,3.78,2,3323,9766.35,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98594,40220,2021/06/13 12:00:00+00,34025,5,14.7,2.1,2,3328,9781.04,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98595,40220,2021/06/20 12:00:00+00,34025,7,20.57,2.94,2,3335,9801.62,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98596,40220,2021/06/27 12:00:00+00,34025,1,2.94,0.42,1,3336,9804.56,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98597,40220,2021/07/04 12:00:00+00,34025,12,35.27,5.04,2,3348,9839.82,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98598,40220,2021/07/11 12:00:00+00,34025,14,41.15,5.88,2,3362,9880.97,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98599,40220,2021/07/18 12:00:00+00,34025,31,91.11,13.02,3,3393,9972.08,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98600,40220,2021/07/25 12:00:00+00,34025,45,132.26,18.89,3,3438,10104.34,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98601,40220,2021/08/01 12:00:00+00,34025,62,182.22,26.03,4,3500,10286.55,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98602,40220,2021/08/08 12:00:00+00,34025,73,214.55,30.65,4,3573,10501.1,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98603,40220,2021/08/15 12:00:00+00,34025,109,320.35,45.76,4,3682,10821.45,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98604,40220,2021/08/22 12:00:00+00,34025,133,390.89,55.84,4,3815,11212.34,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98605,40220,2021/08/29 12:00:00+00,34025,121,355.62,50.8,4,3936,11567.96,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98606,40220,2021/09/05 12:00:00+00,34025,93,273.33,39.05,4,4029,11841.29,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98607,40220,2021/09/12 12:00:00+00,34025,121,355.62,50.8,4,4150,12196.91,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98608,40220,2021/09/19 12:00:00+00,34025,99,290.96,41.57,4,4249,12487.88,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98609,40220,2021/09/26 12:00:00+00,34025,135,396.77,56.68,4,4384,12884.64,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98610,40220,2021/10/03 12:00:00+00,34025,64,188.1,26.87,4,4448,13072.74,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98611,40220,2021/10/10 12:00:00+00,34025,66,193.98,27.71,4,4514,13266.72,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98612,40220,2021/10/17 12:00:00+00,34025,46,135.19,19.31,3,4560,13401.91,2021/10/24 06:12:57+00,0.273103766300622,0.00205549836870254
98613,40177,2020/04/26 12:00:00+00,1672,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98614,40177,2020/05/03 12:00:00+00,1672,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98615,40177,2020/05/10 12:00:00+00,1672,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98616,40177,2020/05/17 12:00:00+00,1672,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98617,40177,2020/05/24 12:00:00+00,1672,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98618,40177,2020/05/31 12:00:00+00,1672,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98619,40177,2020/06/07 12:00:00+00,1672,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98620,40177,2020/06/14 12:00:00+00,1672,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98621,40177,2020/06/21 12:00:00+00,1672,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98622,40177,2020/06/28 12:00:00+00,1672,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98623,40177,2020/07/05 12:00:00+00,1672,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98624,40177,2020/07/12 12:00:00+00,1672,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98625,40177,2020/07/19 12:00:00+00,1672,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98626,40177,2020/07/26 12:00:00+00,1672,1,59.81,8.54,2,1,59.81,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98627,40177,2020/08/02 12:00:00+00,1672,0,0,0,1,1,59.81,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98628,40177,2020/08/09 12:00:00+00,1672,0,0,0,1,1,59.81,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98629,40177,2020/08/16 12:00:00+00,1672,0,0,0,1,1,59.81,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98630,40177,2020/08/23 12:00:00+00,1672,0,0,0,1,1,59.81,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98631,40177,2020/08/30 12:00:00+00,1672,0,0,0,1,1,59.81,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98632,40177,2020/09/06 12:00:00+00,1672,0,0,0,1,1,59.81,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98633,40177,2020/09/13 12:00:00+00,1672,0,0,0,1,1,59.81,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98634,40177,2020/09/20 12:00:00+00,1672,0,0,0,1,1,59.81,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98635,40177,2020/09/27 12:00:00+00,1672,0,0,0,1,1,59.81,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98636,40177,2020/10/04 12:00:00+00,1672,0,0,0,1,1,59.81,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98637,40177,2020/10/11 12:00:00+00,1672,2,119.62,17.09,3,3,179.43,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98638,40177,2020/10/18 12:00:00+00,1672,0,0,0,1,3,179.43,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98639,40177,2020/10/25 12:00:00+00,1672,0,0,0,1,3,179.43,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98640,40177,2020/11/01 12:00:00+00,1672,1,59.81,8.54,2,4,239.23,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98641,40177,2020/11/08 12:00:00+00,1672,0,0,0,1,4,239.23,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98642,40177,2020/11/15 12:00:00+00,1672,0,0,0,1,4,239.23,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98643,40177,2020/11/22 12:00:00+00,1672,1,59.81,8.54,2,5,299.04,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98644,40177,2020/11/29 12:00:00+00,1672,0,0,0,1,5,299.04,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98645,40177,2020/12/06 12:00:00+00,1672,2,119.62,17.09,3,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98646,40177,2020/12/13 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98647,40177,2020/12/20 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98648,40177,2020/12/27 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98649,40177,2021/01/03 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98650,40177,2021/01/10 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98651,40177,2021/01/17 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98652,40177,2021/01/24 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98653,40177,2021/01/31 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98654,40177,2021/02/07 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98655,40177,2021/02/14 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98656,40177,2021/02/21 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98657,40177,2021/02/28 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98658,40177,2021/03/07 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98659,40177,2021/03/14 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98660,40177,2021/03/21 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98661,40177,2021/03/28 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98662,40177,2021/04/04 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98663,40177,2021/04/11 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98664,40177,2021/04/18 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98665,40177,2021/04/25 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98666,40177,2021/05/02 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98667,40177,2021/05/09 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98668,40177,2021/05/16 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98669,40177,2021/05/23 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98670,40177,2021/05/30 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98671,40177,2021/06/06 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98672,40177,2021/06/13 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98673,40177,2021/06/20 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98674,40177,2021/06/27 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98675,40177,2021/07/04 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98676,40177,2021/07/11 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98677,40177,2021/07/18 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98678,40177,2021/07/25 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98679,40177,2021/08/01 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98680,40177,2021/08/08 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98681,40177,2021/08/15 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98682,40177,2021/08/22 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98683,40177,2021/08/29 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98684,40177,2021/09/05 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98685,40177,2021/09/12 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98686,40177,2021/09/19 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98687,40177,2021/09/26 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98688,40177,2021/10/03 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98689,40177,2021/10/10 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98690,40177,2021/10/17 12:00:00+00,1672,0,0,0,1,7,418.66,2021/10/24 06:12:57+00,0.103132858710794,0.000303771248438489
98691,40109,2020/04/26 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98692,40109,2020/05/03 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98693,40109,2020/05/10 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98694,40109,2020/05/17 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98695,40109,2020/05/24 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98696,40109,2020/05/31 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98697,40109,2020/06/07 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98698,40109,2020/06/14 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98699,40109,2020/06/21 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98700,40109,2020/06/28 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98701,40109,2020/07/05 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98702,40109,2020/07/12 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98703,40109,2020/07/19 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98704,40109,2020/07/26 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98705,40109,2020/08/02 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98706,40109,2020/08/09 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98707,40109,2020/08/16 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98708,40109,2020/08/23 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98709,40109,2020/08/30 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98710,40109,2020/09/06 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98711,40109,2020/09/13 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98712,40109,2020/09/20 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98713,40109,2020/09/27 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98714,40109,2020/10/04 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98715,40109,2020/10/11 12:00:00+00,1842,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98716,40109,2020/10/18 12:00:00+00,1842,1,54.29,7.76,2,1,54.29,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98717,40109,2020/10/25 12:00:00+00,1842,0,0,0,1,1,54.29,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98718,40109,2020/11/01 12:00:00+00,1842,0,0,0,1,1,54.29,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98719,40109,2020/11/08 12:00:00+00,1842,0,0,0,1,1,54.29,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98720,40109,2020/11/15 12:00:00+00,1842,0,0,0,1,1,54.29,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98721,40109,2020/11/22 12:00:00+00,1842,1,54.29,7.76,2,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98722,40109,2020/11/29 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98723,40109,2020/12/06 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98724,40109,2020/12/13 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98725,40109,2020/12/20 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98726,40109,2020/12/27 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98727,40109,2021/01/03 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98728,40109,2021/01/10 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98729,40109,2021/01/17 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98730,40109,2021/01/24 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98731,40109,2021/01/31 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98732,40109,2021/02/07 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98733,40109,2021/02/14 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98734,40109,2021/02/21 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98735,40109,2021/02/28 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98736,40109,2021/03/07 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98737,40109,2021/03/14 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
98738,40109,2021/03/21 12:00:00+00,1842,0,0,0,1,2,108.58,2021/10/24 06:12:57+00,0.0163903569978556,1.4536540104272e-05
